Horse_ID,Horse_Name,Country,URL,URL_Country,Foal_Date,success_flag
11280,JOLLITY,IRE,https://www.racenet.com.au/profiles/horse/jollity,https://www.racenet.com.au/profiles/horse/jollity-ire,,0
11281,MOST DELIGHTED,IRE,https://www.racenet.com.au/profiles/horse/most-delighted,https://www.racenet.com.au/profiles/horse/most-delighted-ire,,0
11282,SEA RUBY,IRE,https://www.racenet.com.au/profiles/horse/sea-ruby,https://www.racenet.com.au/profiles/horse/sea-ruby-ire,7/8/2010,1
11283,BETTER CHOICE,IRE,https://www.racenet.com.au/profiles/horse/better-choice,https://www.racenet.com.au/profiles/horse/better-choice-ire,14/09/2006,1
11284,MUSTANG,IRE,https://www.racenet.com.au/profiles/horse/mustang,https://www.racenet.com.au/profiles/horse/mustang-ire,,0
11285,POLYGAIN,IRE,https://www.racenet.com.au/profiles/horse/polygain,https://www.racenet.com.au/profiles/horse/polygain-ire,,0
11286,OCTAGON STAR,IRE,https://www.racenet.com.au/profiles/horse/octagon-star,https://www.racenet.com.au/profiles/horse/octagon-star-ire,,0
11287,SUPER BINGO II,IRE,https://www.racenet.com.au/profiles/horse/super-bingo-ii,https://www.racenet.com.au/profiles/horse/super-bingo-ii-ire,,0
11288,ZAIWIN,IRE,https://www.racenet.com.au/profiles/horse/zaiwin,https://www.racenet.com.au/profiles/horse/zaiwin-ire,,0
11289,PLANET,IRE,https://www.racenet.com.au/profiles/horse/planet,https://www.racenet.com.au/profiles/horse/planet-ire,,0
11290,HANKOW STAR,IRE,https://www.racenet.com.au/profiles/horse/hankow-star,https://www.racenet.com.au/profiles/horse/hankow-star-ire,,0
11291,MANY TREASURE,GB,https://www.racenet.com.au/profiles/horse/many-treasure,https://www.racenet.com.au/profiles/horse/many-treasure-gb,,0
11292,TOTAL SUCCESS,GB,https://www.racenet.com.au/profiles/horse/total-success,https://www.racenet.com.au/profiles/horse/total-success-gb,,0
11293,GLORY OF INDIA,GB,https://www.racenet.com.au/profiles/horse/glory-of-india,https://www.racenet.com.au/profiles/horse/glory-of-india-gb,Invalid Date,1
11294,SCOTCH DRAGON,IRE,https://www.racenet.com.au/profiles/horse/scotch-dragon,https://www.racenet.com.au/profiles/horse/scotch-dragon-ire,,0
11295,AMERICAN CHALLENGE,IRE,https://www.racenet.com.au/profiles/horse/american-challenge,https://www.racenet.com.au/profiles/horse/american-challenge-ire,,0
11296,BOLD LEADER,IRE,https://www.racenet.com.au/profiles/horse/bold-leader,https://www.racenet.com.au/profiles/horse/bold-leader-ire,5/5/2016,1
11297,GOLDCHIN CHAMP,GB,https://www.racenet.com.au/profiles/horse/goldchin-champ,https://www.racenet.com.au/profiles/horse/goldchin-champ-gb,,0
11298,MAGNETIC WORLD,IRE,https://www.racenet.com.au/profiles/horse/magnetic-world,https://www.racenet.com.au/profiles/horse/magnetic-world-ire,,0
11299,CLASSABOVE,GB,https://www.racenet.com.au/profiles/horse/classabove,https://www.racenet.com.au/profiles/horse/classabove-gb,,0
11300,PETTICOAT LANE,GB,https://www.racenet.com.au/profiles/horse/petticoat-lane,https://www.racenet.com.au/profiles/horse/petticoat-lane-gb,17/03/2011,1
11301,DIAMOND TREASURE,GB,https://www.racenet.com.au/profiles/horse/diamond-treasure,https://www.racenet.com.au/profiles/horse/diamond-treasure-gb,,0
11302,FAT CITY,GB,https://www.racenet.com.au/profiles/horse/fat-city,https://www.racenet.com.au/profiles/horse/fat-city-gb,,0
11303,TURF APEX,GB,https://www.racenet.com.au/profiles/horse/turf-apex,https://www.racenet.com.au/profiles/horse/turf-apex-gb,,0
11304,MR NICE GUY,GB,https://www.racenet.com.au/profiles/horse/mr-nice-guy,https://www.racenet.com.au/profiles/horse/mr-nice-guy-gb,20/02/2016,1
11305,GIJIMA,GB,https://www.racenet.com.au/profiles/horse/gijima,https://www.racenet.com.au/profiles/horse/gijima-gb,5/10/2007,1
11306,SOUND-N-RIGHT,GB,https://www.racenet.com.au/profiles/horse/sound-n-right,https://www.racenet.com.au/profiles/horse/sound-n-right-gb,,0
11307,BIG APPLE,GB,https://www.racenet.com.au/profiles/horse/big-apple,https://www.racenet.com.au/profiles/horse/big-apple-gb,26/10/2018,1
11308,ALL TIME HIGH,GB,https://www.racenet.com.au/profiles/horse/all-time-high,https://www.racenet.com.au/profiles/horse/all-time-high-gb,Invalid Date,1
11309,ROCKETEER,GB,https://www.racenet.com.au/profiles/horse/rocketeer,https://www.racenet.com.au/profiles/horse/rocketeer-gb,8/3/2017,1
11310,LUCKY DOUBLE SIX,IRE,https://www.racenet.com.au/profiles/horse/lucky-double-six,https://www.racenet.com.au/profiles/horse/lucky-double-six-ire,,0
11311,GRACEFUL WIN,IRE,https://www.racenet.com.au/profiles/horse/graceful-win,https://www.racenet.com.au/profiles/horse/graceful-win-ire,,0
11312,IRENE'S PET,GB,https://www.racenet.com.au/profiles/horse/irene's-pet,https://www.racenet.com.au/profiles/horse/irene's-pet-gb,,0
11313,WAR PLAN,NZ,https://www.racenet.com.au/profiles/horse/war-plan,https://www.racenet.com.au/profiles/horse/war-plan-nz,20/09/2015,1
11314,PELORUS,GB,https://www.racenet.com.au/profiles/horse/pelorus,https://www.racenet.com.au/profiles/horse/pelorus-gb,5/9/2008,1
11315,LANDYAP,USA,https://www.racenet.com.au/profiles/horse/landyap,https://www.racenet.com.au/profiles/horse/landyap-usa,,0
11316,MILIEU,IRE,https://www.racenet.com.au/profiles/horse/milieu,https://www.racenet.com.au/profiles/horse/milieu-ire,,0
11317,MISTER RIV,FR,https://www.racenet.com.au/profiles/horse/mister-riv,https://www.racenet.com.au/profiles/horse/mister-riv-fr,,0
11318,TOUR BLADE,NZ,https://www.racenet.com.au/profiles/horse/tour-blade,https://www.racenet.com.au/profiles/horse/tour-blade-nz,,0
11319,KESSEM,NZ,https://www.racenet.com.au/profiles/horse/kessem,https://www.racenet.com.au/profiles/horse/kessem-nz,,0
11320,LIVISTONA LANE,AUS,https://www.racenet.com.au/profiles/horse/livistona-lane,https://www.racenet.com.au/profiles/horse/livistona-lane-aus,,0
11321,CRACKENBACK,NZ,https://www.racenet.com.au/profiles/horse/crackenback,https://www.racenet.com.au/profiles/horse/crackenback-nz,Invalid Date,1
11322,CALL ME HORSE,GB,https://www.racenet.com.au/profiles/horse/call-me-horse,https://www.racenet.com.au/profiles/horse/call-me-horse-gb,,0
11323,RUN ARCHIE RUN,AUS,https://www.racenet.com.au/profiles/horse/run-archie-run,https://www.racenet.com.au/profiles/horse/run-archie-run-aus,,0
11324,FAMOUS ARCH,AUS,https://www.racenet.com.au/profiles/horse/famous-arch,https://www.racenet.com.au/profiles/horse/famous-arch-aus,,0
11325,WINSOME TREASURE,AUS,https://www.racenet.com.au/profiles/horse/winsome-treasure,https://www.racenet.com.au/profiles/horse/winsome-treasure-aus,,0
11326,DUET DANSEURS,NZ,https://www.racenet.com.au/profiles/horse/duet-danseurs,https://www.racenet.com.au/profiles/horse/duet-danseurs-nz,,0
11327,POCKET IN,NZ,https://www.racenet.com.au/profiles/horse/pocket-in,https://www.racenet.com.au/profiles/horse/pocket-in-nz,,0
11328,MEHRBAN,NZ,https://www.racenet.com.au/profiles/horse/mehrban,https://www.racenet.com.au/profiles/horse/mehrban-nz,,0
11329,ABLE RIDE,USA,https://www.racenet.com.au/profiles/horse/able-ride,https://www.racenet.com.au/profiles/horse/able-ride-usa,,0
11330,BLAZING BLADE,GB,https://www.racenet.com.au/profiles/horse/blazing-blade,https://www.racenet.com.au/profiles/horse/blazing-blade-gb,,0
11331,SCHNITZER,IRE,https://www.racenet.com.au/profiles/horse/schnitzer,https://www.racenet.com.au/profiles/horse/schnitzer-ire,,0
11332,ORIENTAL OILFIELD,NZ,https://www.racenet.com.au/profiles/horse/oriental-oilfield,https://www.racenet.com.au/profiles/horse/oriental-oilfield-nz,,0
11333,ELECTRONIC CENTURY,NZ,https://www.racenet.com.au/profiles/horse/electronic-century,https://www.racenet.com.au/profiles/horse/electronic-century-nz,,0
11334,JACKO,AUS,https://www.racenet.com.au/profiles/horse/jacko,https://www.racenet.com.au/profiles/horse/jacko-aus,11/3/2016,1
11335,SHAKA ZULU,NZ,https://www.racenet.com.au/profiles/horse/shaka-zulu,https://www.racenet.com.au/profiles/horse/shaka-zulu-nz,Invalid Date,1
11336,APPRECIATION,NZ,https://www.racenet.com.au/profiles/horse/appreciation,https://www.racenet.com.au/profiles/horse/appreciation-nz,,0
11337,THE GREAT NATURE,NZ,https://www.racenet.com.au/profiles/horse/the-great-nature,https://www.racenet.com.au/profiles/horse/the-great-nature-nz,,0
11338,GRAND OCCASION,AUS,https://www.racenet.com.au/profiles/horse/grand-occasion,https://www.racenet.com.au/profiles/horse/grand-occasion-aus,,0
11339,FORTUNE AND LUCK,GB,https://www.racenet.com.au/profiles/horse/fortune-and-luck,https://www.racenet.com.au/profiles/horse/fortune-and-luck-gb,,0
11340,WIN AGAIN,IRE,https://www.racenet.com.au/profiles/horse/win-again,https://www.racenet.com.au/profiles/horse/win-again-ire,Invalid Date,1
11341,FIRST TOUCH,IRE,https://www.racenet.com.au/profiles/horse/first-touch,https://www.racenet.com.au/profiles/horse/first-touch-ire,1/1/2012,1
11342,CHAMPION YEARS,GB,https://www.racenet.com.au/profiles/horse/champion-years,https://www.racenet.com.au/profiles/horse/champion-years-gb,,0
11343,GREAT ADMIRAL,IRE,https://www.racenet.com.au/profiles/horse/great-admiral,https://www.racenet.com.au/profiles/horse/great-admiral-ire,,0
11344,BUNCH OF JOKERS,IRE,https://www.racenet.com.au/profiles/horse/bunch-of-jokers,https://www.racenet.com.au/profiles/horse/bunch-of-jokers-ire,,0
11345,WILLIAM'S LEADER,IRE,https://www.racenet.com.au/profiles/horse/william's-leader,https://www.racenet.com.au/profiles/horse/william's-leader-ire,,0
11346,SUNNYLAND,IRE,https://www.racenet.com.au/profiles/horse/sunnyland,https://www.racenet.com.au/profiles/horse/sunnyland-ire,,0
11347,FLYING PHOENIX II,FR,https://www.racenet.com.au/profiles/horse/flying-phoenix-ii,https://www.racenet.com.au/profiles/horse/flying-phoenix-ii-fr,,0
11348,THE BENEFACTOR,FR,https://www.racenet.com.au/profiles/horse/the-benefactor,https://www.racenet.com.au/profiles/horse/the-benefactor-fr,23/09/2006,1
11349,BOLD DOUBLE,GB,https://www.racenet.com.au/profiles/horse/bold-double,https://www.racenet.com.au/profiles/horse/bold-double-gb,,0
11350,TIM'S JOY,USA,https://www.racenet.com.au/profiles/horse/tim's-joy,https://www.racenet.com.au/profiles/horse/tim's-joy-usa,,0
11351,DANCE ON THE GRASS,USA,https://www.racenet.com.au/profiles/horse/dance-on-the-grass,https://www.racenet.com.au/profiles/horse/dance-on-the-grass-usa,,0
11352,FACE THE ODDS,GB,https://www.racenet.com.au/profiles/horse/face-the-odds,https://www.racenet.com.au/profiles/horse/face-the-odds-gb,1/1/2015,1
11353,KADBRIDGE,NZ,https://www.racenet.com.au/profiles/horse/kadbridge,https://www.racenet.com.au/profiles/horse/kadbridge-nz,,0
11354,BEAUCHAMP STAR,AUS,https://www.racenet.com.au/profiles/horse/beauchamp-star,https://www.racenet.com.au/profiles/horse/beauchamp-star-aus,,0
11355,MY BUNNY,AUS,https://www.racenet.com.au/profiles/horse/my-bunny,https://www.racenet.com.au/profiles/horse/my-bunny-aus,,0
11356,AQUARIUS,AUS,https://www.racenet.com.au/profiles/horse/aquarius,https://www.racenet.com.au/profiles/horse/aquarius-aus,16/09/2018,1
11357,SPIRITS BAY,NZ,https://www.racenet.com.au/profiles/horse/spirits-bay,https://www.racenet.com.au/profiles/horse/spirits-bay-nz,,0
11358,GOLD PEACH,NZ,https://www.racenet.com.au/profiles/horse/gold-peach,https://www.racenet.com.au/profiles/horse/gold-peach-nz,,0
11359,CLOUD SEVEN,GB,https://www.racenet.com.au/profiles/horse/cloud-seven,https://www.racenet.com.au/profiles/horse/cloud-seven-gb,11/2/2012,1
11360,THE FIRST MILLION,NZ,https://www.racenet.com.au/profiles/horse/the-first-million,https://www.racenet.com.au/profiles/horse/the-first-million-nz,,0
11361,REAL SPORT,NZ,https://www.racenet.com.au/profiles/horse/real-sport,https://www.racenet.com.au/profiles/horse/real-sport-nz,,0
11362,KEEP WINNING,NZ,https://www.racenet.com.au/profiles/horse/keep-winning,https://www.racenet.com.au/profiles/horse/keep-winning-nz,19/10/2008,1
11363,SOUND PRINT,IRE,https://www.racenet.com.au/profiles/horse/sound-print,https://www.racenet.com.au/profiles/horse/sound-print-ire,,0
11364,GAZE UPON,IRE,https://www.racenet.com.au/profiles/horse/gaze-upon,https://www.racenet.com.au/profiles/horse/gaze-upon-ire,,0
11365,WONDERFUL WORLD,IRE,https://www.racenet.com.au/profiles/horse/wonderful-world,https://www.racenet.com.au/profiles/horse/wonderful-world-ire,20/04/2019,1
11366,ENTREPRENEUR,USA,https://www.racenet.com.au/profiles/horse/entrepreneur,https://www.racenet.com.au/profiles/horse/entrepreneur-usa,6/9/2012,1
11367,TIGER'S SPIRIT,CAN,https://www.racenet.com.au/profiles/horse/tiger's-spirit,https://www.racenet.com.au/profiles/horse/tiger's-spirit-can,,0
11368,LUCKY SOUND,GB,https://www.racenet.com.au/profiles/horse/lucky-sound,https://www.racenet.com.au/profiles/horse/lucky-sound-gb,13/09/2008,1
11369,HAMMERHEAD,AUS,https://www.racenet.com.au/profiles/horse/hammerhead,https://www.racenet.com.au/profiles/horse/hammerhead-aus,14/08/2008,1
11370,LUCKY PAL,NZ,https://www.racenet.com.au/profiles/horse/lucky-pal,https://www.racenet.com.au/profiles/horse/lucky-pal-nz,,0
11371,FOREVER UNIQUE,AUS,https://www.racenet.com.au/profiles/horse/forever-unique,https://www.racenet.com.au/profiles/horse/forever-unique-aus,,0
11372,ANOTHER PATROL,AUS,https://www.racenet.com.au/profiles/horse/another-patrol,https://www.racenet.com.au/profiles/horse/another-patrol-aus,,0
11373,TINTORETTO,AUS,https://www.racenet.com.au/profiles/horse/tintoretto,https://www.racenet.com.au/profiles/horse/tintoretto-aus,,0
11374,DE RIGUEUR,NZ,https://www.racenet.com.au/profiles/horse/de-rigueur,https://www.racenet.com.au/profiles/horse/de-rigueur-nz,30/08/2001,1
11375,KARAOKE,NZ,https://www.racenet.com.au/profiles/horse/karaoke,https://www.racenet.com.au/profiles/horse/karaoke-nz,,0
11376,RAIDER'S LUCK,NZ,https://www.racenet.com.au/profiles/horse/raider's-luck,https://www.racenet.com.au/profiles/horse/raider's-luck-nz,,0
11377,REDCAP,NZ,https://www.racenet.com.au/profiles/horse/redcap,https://www.racenet.com.au/profiles/horse/redcap-nz,,0
11378,MUSIC FAIR,NZ,https://www.racenet.com.au/profiles/horse/music-fair,https://www.racenet.com.au/profiles/horse/music-fair-nz,,0
11379,VITAL POINT,NZ,https://www.racenet.com.au/profiles/horse/vital-point,https://www.racenet.com.au/profiles/horse/vital-point-nz,17/08/2006,1
11380,FASHION DELUX,NZ,https://www.racenet.com.au/profiles/horse/fashion-delux,https://www.racenet.com.au/profiles/horse/fashion-delux-nz,,0
11381,CHEESECAKE,NZ,https://www.racenet.com.au/profiles/horse/cheesecake,https://www.racenet.com.au/profiles/horse/cheesecake-nz,,0
11382,FELLOWSHIP,NZ,https://www.racenet.com.au/profiles/horse/fellowship,https://www.racenet.com.au/profiles/horse/fellowship-nz,Invalid Date,1
11383,CHEERFUL UNION,NZ,https://www.racenet.com.au/profiles/horse/cheerful-union,https://www.racenet.com.au/profiles/horse/cheerful-union-nz,28/09/2017,1
11384,ACCLAIMED,NZ,https://www.racenet.com.au/profiles/horse/acclaimed,https://www.racenet.com.au/profiles/horse/acclaimed-nz,30/09/2006,1
11385,MAGIC WAY,NZ,https://www.racenet.com.au/profiles/horse/magic-way,https://www.racenet.com.au/profiles/horse/magic-way-nz,,0
11386,NERVOUS WITNESS,NZ,https://www.racenet.com.au/profiles/horse/nervous-witness,https://www.racenet.com.au/profiles/horse/nervous-witness-nz,Invalid Date,1
11387,DRAGON JET,GB,https://www.racenet.com.au/profiles/horse/dragon-jet,https://www.racenet.com.au/profiles/horse/dragon-jet-gb,,0
11388,PEACE GALLERY,IRE,https://www.racenet.com.au/profiles/horse/peace-gallery,https://www.racenet.com.au/profiles/horse/peace-gallery-ire,,0
11389,GOLDEN RULE,GB,https://www.racenet.com.au/profiles/horse/golden-rule,https://www.racenet.com.au/profiles/horse/golden-rule-gb,27/09/2010,1
11390,ALWAYS LUCK,GB,https://www.racenet.com.au/profiles/horse/always-luck,https://www.racenet.com.au/profiles/horse/always-luck-gb,,0
11391,SUPER DELIGHT,GB,https://www.racenet.com.au/profiles/horse/super-delight,https://www.racenet.com.au/profiles/horse/super-delight-gb,19/10/2011,1
11392,JUMBLE PET,GB,https://www.racenet.com.au/profiles/horse/jumble-pet,https://www.racenet.com.au/profiles/horse/jumble-pet-gb,,0
11393,LUCKY MASCOT,IRE,https://www.racenet.com.au/profiles/horse/lucky-mascot,https://www.racenet.com.au/profiles/horse/lucky-mascot-ire,1/1/2019,1
11394,EXCEL PRINCE,FR,https://www.racenet.com.au/profiles/horse/excel-prince,https://www.racenet.com.au/profiles/horse/excel-prince-fr,,0
11395,QUEST FOR GOLD,GB,https://www.racenet.com.au/profiles/horse/quest-for-gold,https://www.racenet.com.au/profiles/horse/quest-for-gold-gb,Invalid Date,1
11396,GLORY OF PAKISTAN,AUS,https://www.racenet.com.au/profiles/horse/glory-of-pakistan,https://www.racenet.com.au/profiles/horse/glory-of-pakistan-aus,,0
11397,DASHING DRAGON,AUS,https://www.racenet.com.au/profiles/horse/dashing-dragon,https://www.racenet.com.au/profiles/horse/dashing-dragon-aus,,0
11398,HOUSE HONOUR,AUS,https://www.racenet.com.au/profiles/horse/house-honour,https://www.racenet.com.au/profiles/horse/house-honour-aus,,0
11399,THAT'S MY HORSE,AUS,https://www.racenet.com.au/profiles/horse/that's-my-horse,https://www.racenet.com.au/profiles/horse/that's-my-horse-aus,,0
11400,SUPER HORSE,AUS,https://www.racenet.com.au/profiles/horse/super-horse,https://www.racenet.com.au/profiles/horse/super-horse-aus,14/09/2007,1
11401,STAR OF LIHLIN,AUS,https://www.racenet.com.au/profiles/horse/star-of-lihlin,https://www.racenet.com.au/profiles/horse/star-of-lihlin-aus,,0
11402,KEEP ON EASY,NZ,https://www.racenet.com.au/profiles/horse/keep-on-easy,https://www.racenet.com.au/profiles/horse/keep-on-easy-nz,,0
11403,JARNAC,NZ,https://www.racenet.com.au/profiles/horse/jarnac,https://www.racenet.com.au/profiles/horse/jarnac-nz,21/09/2005,1
11404,TANGO PRINCE,NZ,https://www.racenet.com.au/profiles/horse/tango-prince,https://www.racenet.com.au/profiles/horse/tango-prince-nz,,0
11405,SUNDAY CRUISE,NZ,https://www.racenet.com.au/profiles/horse/sunday-cruise,https://www.racenet.com.au/profiles/horse/sunday-cruise-nz,,0
11406,SPEEDY WINNER,NZ,https://www.racenet.com.au/profiles/horse/speedy-winner,https://www.racenet.com.au/profiles/horse/speedy-winner-nz,Invalid Date,1
11407,VICTORY AND GLORY,NZ,https://www.racenet.com.au/profiles/horse/victory-and-glory,https://www.racenet.com.au/profiles/horse/victory-and-glory-nz,,0
11408,OCEAN PRINCE,IRE,https://www.racenet.com.au/profiles/horse/ocean-prince,https://www.racenet.com.au/profiles/horse/ocean-prince-ire,Invalid Date,1
11409,FANTASY ISLAND,IRE,https://www.racenet.com.au/profiles/horse/fantasy-island,https://www.racenet.com.au/profiles/horse/fantasy-island-ire,1/1/2015,1
11410,SWEPT AWAY,GB,https://www.racenet.com.au/profiles/horse/swept-away,https://www.racenet.com.au/profiles/horse/swept-away-gb,,0
11411,FANTASTIC FLYER,GB,https://www.racenet.com.au/profiles/horse/fantastic-flyer,https://www.racenet.com.au/profiles/horse/fantastic-flyer-gb,26/01/2015,1
11412,FLYING CAPTAIN,IRE,https://www.racenet.com.au/profiles/horse/flying-captain,https://www.racenet.com.au/profiles/horse/flying-captain-ire,21/08/2010,1
11413,DIVINE HERO,USA,https://www.racenet.com.au/profiles/horse/divine-hero,https://www.racenet.com.au/profiles/horse/divine-hero-usa,5/9/2008,1
11414,EXCELLENCE,GB,https://www.racenet.com.au/profiles/horse/excellence,https://www.racenet.com.au/profiles/horse/excellence-gb,,0
11415,SWEEPING KING,USA,https://www.racenet.com.au/profiles/horse/sweeping-king,https://www.racenet.com.au/profiles/horse/sweeping-king-usa,,0
11416,ORIENTAL SOVEREIGN,IRE,https://www.racenet.com.au/profiles/horse/oriental-sovereign,https://www.racenet.com.au/profiles/horse/oriental-sovereign-ire,,0
11417,TOM'S CHOICE,IRE,https://www.racenet.com.au/profiles/horse/tom's-choice,https://www.racenet.com.au/profiles/horse/tom's-choice-ire,,0
11418,POCKET FULL,IRE,https://www.racenet.com.au/profiles/horse/pocket-full,https://www.racenet.com.au/profiles/horse/pocket-full-ire,,0
11419,FIGHTING PRINCE,IRE,https://www.racenet.com.au/profiles/horse/fighting-prince,https://www.racenet.com.au/profiles/horse/fighting-prince-ire,,0
11420,ALL-ROUNDER GRAHAM,USA,https://www.racenet.com.au/profiles/horse/all-rounder-graham,https://www.racenet.com.au/profiles/horse/all-rounder-graham-usa,,0
11421,SAFETY FIRST,GB,https://www.racenet.com.au/profiles/horse/safety-first,https://www.racenet.com.au/profiles/horse/safety-first-gb,13/04/2019,1
11422,LUCKY CHOICE,IRE,https://www.racenet.com.au/profiles/horse/lucky-choice,https://www.racenet.com.au/profiles/horse/lucky-choice-ire,Invalid Date,1
11423,COPPER RED,IRE,https://www.racenet.com.au/profiles/horse/copper-red,https://www.racenet.com.au/profiles/horse/copper-red-ire,,0
11424,GOOD DAY,GB,https://www.racenet.com.au/profiles/horse/good-day,https://www.racenet.com.au/profiles/horse/good-day-gb,Invalid Date,1
11425,WINNING VINCENT,IRE,https://www.racenet.com.au/profiles/horse/winning-vincent,https://www.racenet.com.au/profiles/horse/winning-vincent-ire,,0
11426,L'ENJOLEUR,IRE,https://www.racenet.com.au/profiles/horse/l'enjoleur,https://www.racenet.com.au/profiles/horse/l'enjoleur-ire,,0
11427,DEMOCRAT,GB,https://www.racenet.com.au/profiles/horse/democrat,https://www.racenet.com.au/profiles/horse/democrat-gb,21/08/2007,1
11428,SEE THE KING,GB,https://www.racenet.com.au/profiles/horse/see-the-king,https://www.racenet.com.au/profiles/horse/see-the-king-gb,,0
11429,CAPTAIN RON,AUS,https://www.racenet.com.au/profiles/horse/captain-ron,https://www.racenet.com.au/profiles/horse/captain-ron-aus,,0
11430,RANCHO ZEPHYR,AUS,https://www.racenet.com.au/profiles/horse/rancho-zephyr,https://www.racenet.com.au/profiles/horse/rancho-zephyr-aus,,0
11431,DRAGONS DESERT,AUS,https://www.racenet.com.au/profiles/horse/dragons-desert,https://www.racenet.com.au/profiles/horse/dragons-desert-aus,,0
11432,WEMPCO STAR,AUS,https://www.racenet.com.au/profiles/horse/wempco-star,https://www.racenet.com.au/profiles/horse/wempco-star-aus,,0
11433,REGAL SPIRIT,NZ,https://www.racenet.com.au/profiles/horse/regal-spirit,https://www.racenet.com.au/profiles/horse/regal-spirit-nz,,0
11434,SWORDFORD,NZ,https://www.racenet.com.au/profiles/horse/swordford,https://www.racenet.com.au/profiles/horse/swordford-nz,,0
11435,PLENTY VICTORIES,NZ,https://www.racenet.com.au/profiles/horse/plenty-victories,https://www.racenet.com.au/profiles/horse/plenty-victories-nz,,0
11436,IVORY COAST,NZ,https://www.racenet.com.au/profiles/horse/ivory-coast,https://www.racenet.com.au/profiles/horse/ivory-coast-nz,,0
11437,GUN SIN,NZ,https://www.racenet.com.au/profiles/horse/gun-sin,https://www.racenet.com.au/profiles/horse/gun-sin-nz,,0
11438,LUNG HUANG SHAN,NZ,https://www.racenet.com.au/profiles/horse/lung-huang-shan,https://www.racenet.com.au/profiles/horse/lung-huang-shan-nz,,0
11439,CLEAR WIN,NZ,https://www.racenet.com.au/profiles/horse/clear-win,https://www.racenet.com.au/profiles/horse/clear-win-nz,Invalid Date,1
11440,BOLD KING,NZ,https://www.racenet.com.au/profiles/horse/bold-king,https://www.racenet.com.au/profiles/horse/bold-king-nz,,0
11441,SUN CREST,USA,https://www.racenet.com.au/profiles/horse/sun-crest,https://www.racenet.com.au/profiles/horse/sun-crest-usa,,0
11442,GENEROSITY,GB,https://www.racenet.com.au/profiles/horse/generosity,https://www.racenet.com.au/profiles/horse/generosity-gb,,0
11443,BUILDING STAR,AUS,https://www.racenet.com.au/profiles/horse/building-star,https://www.racenet.com.au/profiles/horse/building-star-aus,,0
11444,CHAMPION WAY,AUS,https://www.racenet.com.au/profiles/horse/champion-way,https://www.racenet.com.au/profiles/horse/champion-way-aus,,0
11445,TIMAH,AUS,https://www.racenet.com.au/profiles/horse/timah,https://www.racenet.com.au/profiles/horse/timah-aus,19/09/2007,1
11446,GREENMAIL,AUS,https://www.racenet.com.au/profiles/horse/greenmail,https://www.racenet.com.au/profiles/horse/greenmail-aus,,0
11447,SUPER TENSION,AUS,https://www.racenet.com.au/profiles/horse/super-tension,https://www.racenet.com.au/profiles/horse/super-tension-aus,,0
11448,BOXER,NZ,https://www.racenet.com.au/profiles/horse/boxer,https://www.racenet.com.au/profiles/horse/boxer-nz,17/10/2012,1
11449,FLASH OF TRIUMPH,NZ,https://www.racenet.com.au/profiles/horse/flash-of-triumph,https://www.racenet.com.au/profiles/horse/flash-of-triumph-nz,,0
11450,ATTACHE,NZ,https://www.racenet.com.au/profiles/horse/attache,https://www.racenet.com.au/profiles/horse/attache-nz,26/02/2019,1
11451,HOW FREE,NZ,https://www.racenet.com.au/profiles/horse/how-free,https://www.racenet.com.au/profiles/horse/how-free-nz,,0
11452,BEAUTIFUL STAR,NZ,https://www.racenet.com.au/profiles/horse/beautiful-star,https://www.racenet.com.au/profiles/horse/beautiful-star-nz,,0
11453,CODIKI,NZ,https://www.racenet.com.au/profiles/horse/codiki,https://www.racenet.com.au/profiles/horse/codiki-nz,,0
11454,GANBARIA,NZ,https://www.racenet.com.au/profiles/horse/ganbaria,https://www.racenet.com.au/profiles/horse/ganbaria-nz,Invalid Date,1
11455,RISING SUN,NZ,https://www.racenet.com.au/profiles/horse/rising-sun,https://www.racenet.com.au/profiles/horse/rising-sun-nz,,0
11456,GOAL SAINT,NZ,https://www.racenet.com.au/profiles/horse/goal-saint,https://www.racenet.com.au/profiles/horse/goal-saint-nz,,0
11457,CHEERFUL PRINCE,NZ,https://www.racenet.com.au/profiles/horse/cheerful-prince,https://www.racenet.com.au/profiles/horse/cheerful-prince-nz,,0
11458,FORTUNE DUKE,NZ,https://www.racenet.com.au/profiles/horse/fortune-duke,https://www.racenet.com.au/profiles/horse/fortune-duke-nz,,0
11459,RACING FUN,NZ,https://www.racenet.com.au/profiles/horse/racing-fun,https://www.racenet.com.au/profiles/horse/racing-fun-nz,,0
11460,WONDER THE TOP,NZ,https://www.racenet.com.au/profiles/horse/wonder-the-top,https://www.racenet.com.au/profiles/horse/wonder-the-top-nz,,0
11461,LUCKY CHAMP,NZ,https://www.racenet.com.au/profiles/horse/lucky-champ,https://www.racenet.com.au/profiles/horse/lucky-champ-nz,,0
11462,SUPER WIN BOO,NZ,https://www.racenet.com.au/profiles/horse/super-win-boo,https://www.racenet.com.au/profiles/horse/super-win-boo-nz,,0
11463,ASAWA DEE,NZ,https://www.racenet.com.au/profiles/horse/asawa-dee,https://www.racenet.com.au/profiles/horse/asawa-dee-nz,,0
11464,BOLD DUKE,NZ,https://www.racenet.com.au/profiles/horse/bold-duke,https://www.racenet.com.au/profiles/horse/bold-duke-nz,Invalid Date,1
11465,EXPO,GB,https://www.racenet.com.au/profiles/horse/expo,https://www.racenet.com.au/profiles/horse/expo-gb,,0
