Horse_ID,Horse_Name,Horse_Code,State,Country,Age,Color,Sex,Import_type,Total_Stakes,Owner,Last_Rating,Sire,Dam,Dam_sire
7586,DYNAMIC VISION,CC216,Retired,AUS,,Bay , Gelding,ISG,"24,500",Mr & Mrs Hamen Fan Shi Hoo,35,Polish Navy,Beachside,Crested Wave
7587,SHENANEGAN,CC215,Retired,IRE,,Bay , Gelding,ISG,"680,710",Mr & Mrs Gan Wee Sean,49,Danehill,Zariysha,Darshaan
7588,TRIUMPH,CC214,Retired,AUS,,Bay , Gelding,ISG,"4,533,163",Wong Wa Hong & Hung Chak Sze,48,Desert Sun,Wising Up,Smarten
7589,BEAUTY PLUS,CC213,Retired,USA,,Grey , Gelding,ISG,"2,987,050",Kwok Siu Ming,55,With Approval,Westabout,Gone West
7590,DANSERT MAESTRO,CC212,Retired,AUS,,Bay , Horse,ISG,0,Dr Andrew Wong Wing Hung & George Chang,40,Desert King,Very Droll,Crown Jester
7591,SWEET SMILE,CC211,Retired,USA,,Bay , Gelding,ISG,"376,200",Wilson Pong Wai San,39,Belong To Me,Teach Street,Java Gold
7592,SWISS LAD,CC209,Deregistered,AUS,,Grey , Gelding,ISG,"3,749,650",Rusy M Shroff & Purviz R Shroff,97,Danehill,Swiftsynd,Swift Gun
7593,LAZY BUDDIES,CC208,Retired,NZ,,Bay , Gelding,ISG,"3,772,350",Nostalgia Syndicate,13,Woodman,Sneetch,Grosvenor
7594,JOHNNY JUMP UP,CC207,Retired,IRE,,Bay , Gelding,ISG,"24,500",Toby Lam Kai To & John Chan Siu Tan,36,Alhaarth,Sweetest Thing,Prince Rupert
7595,CHEERFUL HEART,CC206,Retired,AUS,,Bay , Gelding,ISG,"3,037,800",Cheerful Racing Group Syndicate,50,Danehill,Slumber,Majestic Light
7596,LA MERVEILLE,CC205,Deregistered,FR,,Chestnut , Gelding,ISG,"1,767,400","Dr K P Chan, Jasmine Tung & Mark Chan",39,In The Wings,Shining Eyes,Mr Prospector
7597,SUN POWER,CC204,Retired,AUS,,Bay , Gelding,ISG,"3,062,750",Cheung Tin Chai,86,Snippets,Susan,Salieri
7598,BEAR POWER,CC203,Retired,GB,,Chestnut , Gelding,ISG,0,Pemelar Fan Lau Yuk Ming,52,Rudimentary,Shall We Run,Hotfoot
7599,ORIENTAL,CC202,Retired,IRE,,Bay , Gelding,ISG,"1,507,935",Wong Ho,59,Grand Lodge,Scenaria,Scenic
7600,MANAU,CC201,Deregistered,NZ,,Bay , Gelding,ISG,"388,500",Mr & Mrs Yem Ming and Mr & Mrs William Yem Wai Lai,44,Flying Spur,Pipiwar,Marscay
7601,JOYFUL WORLD,CC200,Retired,IRE,,Bay , Gelding,ISG,"2,579,040",Joyful World Syndicate,49,Royal Applause,Peace In The Park,Ahonoora
7602,THOUSANDS VICTORY,CC199,Retired,USA,,Chestnut , Gelding,ISG,0,Wilfred Ng,48,Gentlemen,Muffies Muffin,Lord Gaylord
7603,SOLAR,CC198,Retired,IRE,,Bay , Gelding,ISG,"3,180,250",Mr & Mrs Hui Leung Wah,63,Exit To Nowhere,Merci,Cadeaux Genereux
7604,INEX EXCELLENCE,CC197,Retired,AUS,,Chestnut , Gelding,ISG,0,Anthony Ma Kwan Ping,39,Canny Lad,La Baguette,Tights
7605,EVEREST,CC196,Retired,NZ,,Grey , Gelding,ISG,"2,061,225",R T Samtani,49,Unbridled's Song,Gazebo,Snaadee
7606,KING OF FIELD,CC195,Retired,AUS,,Bay , Gelding,ISG,"1,085,850",Chiu Man Tung,55,Danehill,Dosthill,Diesis
7607,SPECTACULAR HIT,CC194,Retired,IRE,,Bay , Gelding,ISG,"1,532,500",Competitive Advantage Syndicate,26,Marju,Debbie's Next,Arctic Tern
7608,HEALTHY FRUITS,CC193,Retired,IRE,,Bay , Gelding,PP,"1,019,750",Lai Kim Wai,42,Danehill,Trust In Luck,Nashwan
7609,BEVERLY GREEN,CC192,Deregistered,IRE,,Bay , Colt,PP,"1,400,000",Lu Tseng Chi & Antonia Hugh,107,Indian Ridge,Masawa,Alzao
7610,BEAUTIFUL SUNDAY,CC191,Retired,AUS,,Bay , Gelding,PPG,"1,071,550",Christopher Cheng Wai Chee,74,Piccolo,Imposing Angel,Imposing
7611,ELEGANT FASHION,CC190,Retired,AUS,,Chestnut , Mare,PP,"29,674,000",Dr & Mrs Gene Tsoi Wai Wang,110,Danewin,Wily Trick,Clever Trick
7612,GALLANT KNIGHT,CC189,Retired,SAF,,Bay , Gelding,PP,"3,847,900",Equity Syndicate,50,Alami,Plastic Lady,Centaine
7613,SHANGHAI KING,CC188,Retired,GB,,Bay , Gelding,PP,"2,115,750",George Chao Sze Kwong,77,Royal Applause,Without Warning,Warning
7614,HO CHOI,CC187,Retired,GB,,Bay , Gelding,PP,"3,048,000",Ma Ching Fat,110,Pivotal,Witch Of Fife,Lear Fan
7615,DOMINATION,CC186,Retired,AUS,,Bay , Gelding,PPG,0,Mr & Mrs Hui Sai Fun,11,Zabeel,Serene City,Marscay
7616,GOOD MOOD,CC185,Retired,AUS,,Bay , Gelding,PPG,"344,850",George Mok Yuen Chee,51,Spectrum,Cyclone Watch,Serheed
7617,BABY KING,CC184,Retired,AUS,,Bay , Gelding,PPG,"282,000",Vanessa Chow Kit Sum & Anita Tsang Chau Suk Yin,33,King Of Kings,Misty Baby,Risen Star
7618,ALWAYS WELCOME,CC183,Retired,AUS,,Chestnut , Gelding,PPG,"3,652,450",Joseph Chau Din Ming,65,Hennessy,Regencia,New Regent
7619,QUEEN'S SPIRIT,CC182,Retired,AUS,,Bay , Gelding,PPG,0,Queen's Spirit Syndicate,52,Fraar,Royal Scoop,At Talaq
7620,SHINING DRAGON,CC181,Retired,AUS,,Bay , Gelding,PPG,"4,533,900",Kowloon Tong Club Syndicate,23,End Sweep,Zebizan,Zabeel
7621,KNOWLEDGE IS POWER,CC179,Retired,AUS,,Chestnut , Gelding,PPG,0,Sha Tin Tennis Club Racing Syndicate,50,Brocco,Famous Vintage,Bold Rancher
7622,GREAT IDEA,CC178,Retired,AUS,,Bay , Gelding,PPG,"1,372,950",Kenny Cheng Tsin Ki,53,Anabaa,Frisky Lady,Kenmare
7623,WINNING SMILE,CC177,Deregistered,AUS,,Bay , Gelding,PPG,"2,026,350",Au Ki Cheung,57,Anabaa,Am Wild,Wild Again
7624,MASTERY,CC176,Retired,AUS,,Chestnut , Gelding,PP,"4,621,750",Chang Pui Yin,78,Woodman,Ladybird Blue,Bluebird
7625,WINTROW,CC175,Retired,NZ,,Brown , Gelding,PP,"2,894,000",Wilfred Ko Wing Fai & Barbara Ko Cheng Wing Yee,98,Housebuster,My Liberty Belle,Crested Wave
7626,VISION FIRST,CC174,Retired,USA,,Chestnut , Gelding,PP,"80,500",Charles Lui Chi Keung,68,Royal Academy,Catch A Glimpse,Gulch
7627,SUPREME RABBIT,CC173,Retired,IRE,,Chestnut , Gelding,PP,"4,112,000",Hon Ming Kong,92,Definite Article,Dawn Chorus,Mukaddamah
7628,JAZZ BEAT,CC172,Retired,IRE,,Brown , Gelding,PP,"377,000",Rusy M Shroff & Purviz R Shroff,81,Darshaan,Hint Of Humour,Woodman
7629,RED FIREBALL,CC171,Retired,USA,,Bay , Gelding,PPG,"620,750",Mr & Mrs Chiu Wan Kee,28,Red Ransom,Nijinsky's Beauty,Nijinsky II
7630,MOUNT MEDIC,CC170,Retired,IRE,,Bay , Gelding,PPG,0,Medics Syndicate,52,Diesis,Malafemmena,Nordico
7631,TEA FOR CHAMP,CC169,Retired,FR,,Bay , Gelding,PPG,"675,000",Henry Lee Chun Hing,39,Acatenango,Propensity,Habitat
7632,EPIC ENTERPRISE,CC168,Retired,GB,,Bay , Gelding,PP,"504,000",Epic Express Syndicate,74,Piccolo,Agony Aunt,Formidable
7633,LUCKY TWINS,CC167,Deregistered,USA,,Bay , Colt,PP,0,Mr & Mrs Marces Lee Tze Bun & Elizabeth Lee Ho Ling,61,Kingmambo,Quelle Affaire,Riverman
7634,MORPHEOUS,CC166,Retired,GB,,Bay , Horse,PP,"685,000",Norbert Shanks,83,Halling,Vilany,Never So Bold
7635,O' SHINY,CC165,Retired,AUS,,Bay , Gelding,PPG,"462,450",Philip Chu Yin Kam,38,Snaadee,The Ultimate,Cosmic Planet
7636,LIGHTING THE WORLD,CC164,Retired,NZ,,Chestnut , Gelding,PPG,"728,000","Steven Sham Chun Kit, Rosa Lee Sham Suk Fan & Anthony Sham Hon Sum",41,Senor Pete,Scatter Cat,Spectacular Love
7637,GLORIOUS RHYTHM,CC163,Retired,NZ,,Brown , Gelding,PPG,"2,209,350",Lee Ming Kwan,36,Rhythm,Danjiki,Markella
7638,BULLISH KID,CC162,Retired,AUS,,Bay , Gelding,PPG,"898,700",Cheung Chit Sang,38,North Reef,Zephyr Harlequin,Zephyr Bay
7639,SUPREME,CC161,Retired,NZ,,Bay , Gelding,PPG,0,Jeffrey Lam Kin Fung & Chan Wing Kee,32,Dance Floor,Stylish Becky,Lowell
7640,FAT CHANCE,CC160,Retired,AUS,,Bay , Gelding,PPG,"1,978,700",Chung Yick Wing,64,Charnwood Forest,Tempest Cloud,Marscay
7641,SURVEYOR,CC159,Retired,IRE,,Bay , Gelding,PP,"1,700,750",Mak Kang Hoi,67,Muhtarram,Asmara,Lear Fan
7642,SUCCESSIVE GAINS,CC158,Retired,USA,,Bay , Gelding,PP,"2,360,250",Michael C C Kao,80,Gone West,Honfleur,Sadler's Wells
7643,CHEERS CHINA,CC157,Retired,GER,,Bay , Gelding,PP,0,Tony Tong Nai Kan,63,Lando,S'll Vous Plait,Dashing Blade
7644,SUNNY WIN,CC156,Retired,GB,,Bay , Gelding,PPG,0,Herbert Lee Shan Kai,28,Anabaa,Batchelor's Button,Kenmare
7645,BULLISH LUCK,CC155,Retired,USA,,Bay , Gelding,PP,"63,045,680",Wong Wing Keung,119,Royal Academy,Wild Vintage,Alysheba
7646,DELIGHTFUL WIN,CC154,Retired,IRE,,Bay , Gelding,PP,"1,394,950",Dr Lor Kai Hung & Kathryn Louey Wai Hung,43,Revoque,Alexanders Way,Persian Heights
7647,PEPPERONI,CC153,Retired,IRE,,Bay , Gelding,PP,"234,000",Anna Hui Kong Kwok Choy & Andy Kwok Wing Leung,28,Nicolotte,Enchantica,Timeless Times
7648,HAPPY CONTENDER,CC152,Retired,FR,,Brown , Gelding,PP,"1,942,125",Healthy & Happy Racing Syndicate,61,Anabaa,Silvermine,Bellypha
7649,SIGHT CHAMPION,CC151,Retired,AUS,,Grey , Gelding,PPG,"1,099,400",Mr & Mrs Tam Wing Kun,55,Kenvain,Gay Rosalind,Dignitas
7650,TRIUMPHANT DELIGHT,CC150,Retired,AUS,,Bay , Gelding,PPG,0,Ronald Chow Kai Hau,31,Supremo,Mint Delight,Ministerial
7651,COME AGAIN,CC149,Retired,AUS,,Bay , Colt,PPG,0,Lam Yin Ming,42,Piccolo,Give To Thee,Semipalatinsk
7652,BAYVIEW LAD,CC148,Retired,AUS,,Chestnut , Gelding,PPG,"1,010,750",Johnny Ng Sai Chun,15,Nediym,Sandakan,Squill
7653,ASSET PLAY,CC147,Deregistered,AUS,,Bay , Gelding,PPG,"1,999,500","Alex Fung Wai Kai, Dannis Lee Jor Hung, Sham Ka Hung & Winston Szeto",56,Monde Bleu,Affluent,Shirley Heights
7654,INDIAN FIRE POWER,CC146,Retired,AUS,,Chestnut , Gelding,PPG,"125,400",Manu N Melwani,49,Keltrice,Grey Parade,Sumayr
7655,SUN HEI GLORY,CC145,Retired,AUS,,Bay , Gelding,PPG,0,Chow Man Shun & Leung Hung Hum,37,Gilded Time,Double Copy,Well Decorated
7656,HELLO FUJI,CC144,Retired,AUS,,Brown , Gelding,PPG,0,Chan Tak Yin,47,Fuji Kiseki,Centaleigh,Centaine
7657,LUCKY ENCOUNTER,CC143,Retired,AUS,,Bay , Gelding,PPG,"902,250",Chevalier Syndicate,30,Encounter,Old Colony,Pleasant Colony
7658,WE'RE BUDDIES,CC142,Retired,AUS,,Brown , Gelding,PPG,"1,203,800",Wong Yat Cheung,20,Encounter,Cameo Belle,Bletchingly
7659,FOUR ACES,CC141,Retired,AUS,,Bay , Gelding,PPG,"1,552,500","Dominic Chan Wing Kam, Kenneth Lam Yiu Kin, Harry Hah Ki Wai & David Cho Wing Yiu",52,Encosta de Lago,Gom Jabber,Hula Chief
7660,SILENT WITNESS,CC140,Retired,AUS,,Bay , Gelding,PPG,"62,496,396","Arthur Antonio da Silva, Betty da Silva, Antonio Marcus da Silva & Teresa Marie da Silva",119,El Moxie,Jade Tiara,Bureaucracy
7661,GIFTED RUNNER,CC139,Retired,AUS,,Chestnut , Gelding,PPG,"983,250",Kenneth Yip Kam Fai & Edmund Yip Kai Cheong,12,Dehere,Port,Noalcoholic
7662,HIGHLAND DAWN,CC138,Retired,AUS,,Bay , Gelding,PPG,"1,902,650",Mr & Mrs T Brian Stevenson,45,Anabaa,Palace Scandal,Western Symphony
7663,PREMIER BURG,CC137,Retired,AUS,,Brown , Gelding,PPG,"315,000","Wat Shung Hoo, Lo Chi Ko & Wat Shiu Hung",17,Anabaa,Northern Colony,Pleasant Colony
7664,JOY FAY FAY,CC136,Retired,AUS,,Bay , Gelding,PP,"1,105,000",Mr & Mrs Hui Yip Wing,80,Umatilla,Sandbagger,Danehill
7665,ONE MORE ROUND,CC135,Retired,AUS,,Bay , Gelding,PP,"1,378,000",One More Round Syndicate,49,Runyon,Rigoler,Clay Hero
7666,EQUATOR KID,CC134,Retired,AUS,,Bay , Gelding,PP,"4,515,550",Alan Wong Wai Kai,59,Kenvain,Kadidja,Lord Seymour
7667,BEETHOVEN,CC133,Retired,NZ,,Bay , Gelding,PPG,"5,951,300",Sidney Chiu Yung Sit,106,Zabeel,Abbaye,Ahonoora
7668,BRAVE KNIGHT,CC131,Retired,NZ,,Bay , Gelding,PPG,"4,106,350","John Wong Wah Chiu, Wilson Cheung Wing Yim & Steven Tam Kam Beiu",64,Turbulent Dancer,Ricel Bid,Spectacular Love
7669,SIMPLE SIMPLE,CC130,Retired,NZ,,Brown , Gelding,PPG,0,Tsang Wai Hung & Sammy Ho Wai Yu,37,Senor Pete,Cammeray,Prince Echo
7670,PERFECT GALLANT,CC129,Retired,NZ,,Bay , Gelding,PPG,"121,000",Mr & Mrs Lau Po Keung,15,Senor Pete,Aces Aplenty,Gaius
7671,FANTASTIC SHADOW,CC128,Retired,NZ,,Chestnut , Gelding,PPG,"68,400",Peter Wong Kwok Hung,45,Sandtrap,Glenford,Sackford
7672,SING AND DRINK,CC127,Retired,NZ,,Bay , Gelding,PPG,"1,211,250",Li Yok Kan,56,Rodrigo de Triano,Highland Lassie,Sky Chase
7673,BURST TO VICTORY,CC126,Retired,AUS,,Bay , Gelding,PPG,0,Kwong Lau Sheung,24,Marauding,Woodbe A Lady,Woodman
7674,SUN AND MING,CC125,Retired,NZ,,Bay , Gelding,PPG,"54,150",Richard Hui Chung Yee,47,Justice Prevails,Villajaro,Vice Regal
7675,KING OF THE TURF,CC124,Retired,NZ,,Chestnut , Gelding,PPG,"1,299,600",Specific Syndicate,56,Gold Brose,Video Queen,Standaan
7676,DO IT WELL,CC123,Retired,NZ,,Bay , Gelding,PPG,"309,300",Chan Man Fat,38,Danasinga,Adonia,Brigade Of Guards
7677,SUPRA SMART KID,CC122,Retired,NZ,,Bay , Gelding,PPG,0,Dr David Lee Nim Wai,24,College Chapel,President's Pearl,Conquistarose
7678,SUPER MARKSMAN,CC121,Retired,NZ,,Brown , Gelding,PPG,"599,550",Full Marks Syndicate,39,Centaine,Kosha,Coober Prince
7679,AMOUR,CC120,Retired,NZ,,Chestnut , Gelding,PPG,"179,550",Yau Chiu Wing,23,Carolingian,Flight Queen,Noble Bijou
7680,STAMINA,CC119,Retired,AUS,,Chestnut , Gelding,PPG,0,Peter Chiu Hon Chung,31,Bluebird,Duchess Czar,Rancher
7681,KING PALM,CC118,Retired,AUS,,Bay , Gelding,PPG,"1,438,100",Koo Yam Lun & Koo Sui Wai,15,Barathea,Follow The Fashion,Sir Tristram
7682,KING'S SUCCESS,CC117,Retired,NZ,,Bay , Gelding,PPG,"470,250",Stephen Hon Bing Man,56,Al Akbar,Survivor,Long Row
7683,KEY TO SUCCESS,CC116,Retired,AUS,,Bay , Gelding,PP,"4,213,500",Mr & Mrs Wong Hon Yuen,100,Geiger Counter,Getting Up,Bold Bidder
7684,GLORIOUS LIGHT,CC115,Retired,NZ,,Bay , Gelding,PP,"944,000",Yiu Che Chuck,37,Blues Traveller,Pell Mell,Sound Reason
7685,CHINA CAT,CC114,Retired,USA,,Bay , Colt,PPG,"308,000",Howard Liang Yum Shing,53,Storm Cat,Fontemar,Babor
7686,EXCELLENCE,CC113,Retired,USA,,Bay , Gelding,PPG,0,Geraldine Lo Fong Shiu Po,47,Crown Pleasure,Great Tiger,Great Above
7687,DAILY BREAD,CC112,Retired,JPN,,Bay , Gelding,PPG,0,Ricky Yu Kam Wai & Lawrence Yu Kam Kee,8,Generalist,Takasho Junko,Grundy
7688,SHARE THE FUN,CC111,Retired,JPN,,Bay , Gelding,PPG,"935,600",Chan Yuk Fai,51,Afleet,Yachabo Girl,Maruzensky
7689,THE PIONEER,CC110,Retired,USA,,Chestnut , Gelding,PP,"1,120,000",Mr & Mrs Chau Kam Chuen,69,Storm Cat,Hum Along,Fappiano
7690,RIVER DANCER,CC109,Retired,IRE,,Bay , Gelding,PP,"16,592,000",The Hon Ronald Arculli,108,Sadler's Wells,Darara,Top Ville
7691,CHINOOK,CC108,Retired,USA,,Chestnut , Gelding,PP,"1,757,850",Chau Kam Chuen,51,Nureyev,Mr P's Princess,Mr Prospector
7692,WOODSON,CC107,Retired,IRE,,Brown , Gelding,PP,"30,000",Vincent Li Hoi Yuen,34,Mark Of Esteem,Gradille,Home Guard
7693,NO COMPROMISE,CC106,Retired,IRE,,Bay , Gelding,PPG,0,Johnny Ng Siu Keung,19,Rudimentary,Fearless,Groom Dancer
7694,ENVOY OF LIGHT,CC105,Retired,GB,,Chestnut , Gelding,PPG,0,Bunny Chan Chung Bun,48,Pursuit Of Love,Charmante Dame,Bellypha
7695,SOUNDS BETTER,CC104,Retired,IRE,,Bay , Gelding,PPG,"1,673,000",Yeung Kin Shan,68,Marju,Liege,Night Shift
7696,LUCKY SIXER,CC103,Retired,IRE,,Bay , Gelding,PPG,"2,433,400",Six Fans Syndicate,84,Marju,Aste Nagusia,Storm Bird
7697,WINNING ATTORNEY,CC102,Retired,IRE,,Chestnut , Gelding,PPG,"580,500",Mr & Mrs Wong Hay Yiu,35,Desert Story,Loucoum,Iron Duke
7698,TRICK OR TREAT,CC101,Retired,IRE,,Bay , Gelding,PPG,"24,500",Terry Fok Kwong Hang,41,Desert King,Annemasse,Suave Dancer
7699,FAST FAST FAST,CC100,Retired,IRE,,Bay , Gelding,PPG,0,Lilian Oung,52,Charnwood Forest,Auriga,Belmez
7700,NOBLE MAN,CC099,Retired,GB,,Bay , Gelding,PPG,"5,804,000",Mr & Mrs Tony Tang Wai Bun,73,Cadeaux Genereux,Showery,Rainbow Quest
7701,JOIN SUCCESS,CC098,Retired,USA,,Bay , Gelding,PPG,"15,750",Tam Tat Ming,22,A P Indy,Sophisticated Girl,Stop The Music
7702,TOP PRIZE,CC097,Retired,USA,,Bay , Gelding,PP,"522,750",Optic Racing Syndicate,55,Numerous,Angelic Note,The Minstrel
7703,GOLD FIELD,CC096,Retired,IRE,,Bay , Gelding,PP,"2,824,500",Cynthia Pong Hong Siu Chu,71,Catrail,Razana,Kahyasi
7704,BIEN BIEN HEART,CC095,Retired,USA,,Bay , Gelding,PPG,"317,200",Ng Chi Lam,34,Bien Bien,Gai Minois,Gay Mecene
7705,SILLY BOY,CC094,Retired,AUS,,Chestnut , Gelding,PPG,"2,211,325",AA84 Syndicate,37,Secret Savings,Jodetta,New Regent
7706,NAOMERIC TE SPECSO,CC093,Retired,AUS,,Chestnut , Gelding,PPG,"340,750",Chan Yee Lap,29,Spectrum,Lady Moulin,Luskin Star
7707,SAN LORENZO,CC092,Retired,AUS,,Brown , Gelding,PPG,"4,841,550",Paul P Chow & Mr & Mrs Chow Ye Chung,100,Torrential,Tipped To Top,Vain
7708,CHINESE KID,CC091,Retired,AUS,,Brown , Gelding,PPG,"279,300",Chan Chau Fai,48,Maldini,Innocent Gypsy,Yeats
7709,CHAMPION LION,CC090,Retired,AUS,,Bay , Gelding,PPG,0,Tommy Tam Hok Lam,49,Lion Hunter,Duffys Flyer,Varick
7710,RISING WIN,CC089,Retired,AUS,,Bay , Gelding,PPG,"2,708,535",Peng Xiong Fa,12,Langfuhr,Bridal Party,Nassipour
7711,CHEERFUL FORTUNE,CC088,Retired,NZ,,Bay , Gelding,PPG,"4,299,900",William Sze Loong Yau,118,Kashani,Crystal Jet,Clay Hero
7712,QUEEN'S GLORY,CC087,Retired,AUS,,Chestnut , Gelding,PPG,"17,500",QCOBA Racing Syndicate,20,Jeune,Foxy Jester,Rory's Jester
7713,MEDIPAL,CC086,Retired,AUS,,Bay , Colt,PPG,"350,550",Medipal Syndicate,55,Geiger Counter,Tinker's Flight,Centaine
7714,AMAZING VICTORY,CC085,Retired,AUS,,Bay , Gelding,PPG,"2,744,300",Ming Shui Sum,88,Belong To Me,Alarmed,Prego
7715,HELENE PILLAGING,CC084,Retired,AUS,,Bay , Gelding,PP,"7,724,750",Sir Po-shing & Lady Woo,80,Marauding,Preview,Kenmare
7716,MULTIWINNING,CC083,Retired,AUS,,Chestnut , Gelding,PP,"2,791,000",Ronald Cheung Joo Cheong,92,Made Of Gold,Commanding Sight,Brondesbury
7717,AMBITIOUS LEADER,CC082,Retired,AUS,,Chestnut , Gelding,PP,"1,225,900",Mr & Mrs Johnson Lam Pui Hung,34,Bluebird,Miss Margaret,Marscay
7718,UNBELIEVABLE,CC081,Retired,AUS,,Bay , Gelding,PPG,0,Darin Leung Wai Yuen,39,Unbridled's Song,Believe It Helen,Believe It
7719,WORK HARD,CC080,Retired,NZ,,Chestnut , Gelding,PPG,0,Raymond Cheung Siu Yuen,32,Shinko King,Fleet Edition,Sovereign Edition
7720,AMBITION,CC079,Retired,AUS,,Bay , Gelding,PPG,"2,058,200",Patrick Lee Pak Wing & Chan Wing Lim,21,Rodrigo de Triano,Fabulous Rule,Mining
7721,ELVIS,CC078,Retired,NZ,,Chestnut , Gelding,PPG,"597,750",Winston Wong Ching Wah & Lucy Wong Tsai Shiu Man,39,King Of Kings,Maxamore,Volksraad
7722,PRESENT TREASURE,CC077,Retired,NZ,,Bay , Gelding,PPG,"2,780,450",Peter Chan Shun On & Lily Luk Lai Kwan,60,Hunza Court,Lucy Elite,Shahram
7723,LEUNG'S FAVOURITE,CC076,Retired,NZ,,Chestnut , Gelding,PPG,"85,950",Leung Pak Fai,24,Hunza Court,Bay Cafe,Pre Catelan
7724,MULTI-WIN,CC075,Retired,NZ,,Brown , Gelding,PPG,"456,000",Multi-Win Syndicate,61,Frenchpark,Taupaki Girl,Star Of Luskin
7725,KING LOVER,CC074,Retired,NZ,,Bay , Gelding,PPG,0,Harry Hung Hin Ming & Hugo Hung Hin Hong,52,Frenchpark,Dorrington,Tights
7726,MIRACLES,CC073,Retired,AUS,,Bay , Gelding,PPG,"1,637,950",Chan Lin Hing,68,Dolphin Street,Honoress,Hero's Honor
7727,FOOD LOVER,CC072,Retired,AUS,,Grey , Gelding,PPG,"187,250",Cynthia Lau Siu To,27,Dehere,Miss Savannah,Kenmare
7728,BARFOLD HERO,CC071,Retired,AUS,,Bay , Gelding,PPG,"1,040,250",Archie Chan Wing Kan & Herman Hui Chung Shing,54,Clay Hero,Lady Barfold,Tate Gallery
7729,MODERN PROSPECT,CC070,Retired,NZ,,Bay , Gelding,PP,"1,233,350",Dr Leung Tung Wai,23,The Jogger,Khozmic Power,Khozaam
7730,FOREVER WIN,CC069,Retired,AUS,,Chestnut , Gelding,PP,"1,443,350",Mr & Mrs Shi Shun On,50,Royal Academy,Ever Graceful,Century
7731,NASA PEARL,CC068,Retired,NZ,,Bay , Gelding,PP,"3,541,675",Mr & Mrs Kam Shing Kan,58,Centaine,Nasajuanita,Nassipour
7732,HEALTHY WEALTHY,CC067,Retired,GB,,Bay , Gelding,PPG,"4,109,950","Mak Yun Chak, Vincent Mak Wing Chong & Winnie Mak Wing Yee",69,Desert Prince,Rensaler,Stop The Music
7733,THE WORLD OF LOVE,CC066,Retired,GB,,Chestnut , Gelding,PPG,"4,232,850",Lee Hok Bun,59,Compton Place,Miss Loving,Northfields
7734,PRIZE WINNER,CC065,Retired,GB,,Bay , Gelding,PP,"308,000",Mr & Mrs Tam Chung Lau,73,Mtoto,Rose Show,Belmez
7735,MINE HOST,CC064,Retired,GB,,Bay , Gelding,PP,"2,502,000",Henry Cheng Kar Shun,82,Elmaamul,Divina Mia,Dowsing
7736,KIDDYLAND,CC063,Retired,FR,,Grey , Gelding,PP,"2,320,500",David Yeh Chung Woo & David Junior Yeh Heung Lai,77,Linamix,Keraka,Storm Bird
7737,BEST LUCK,CC062,Retired,IRE,,Bay , Gelding,PP,"1,731,000",Stephen Ho Wai Man,75,Danehill,Al Theraab,Roberto
7738,ALAKAZAM,CC061,Retired,IRE,,Bay , Gelding,PPG,"19,950",H H T Barma & James Wong Kuo Liang,38,Desert Prince,Lady Margot,Sadler's Wells
7739,DAVE'S BEST,CC060,Retired,GB,,Bay , Gelding,PPG,"11,118,500",Yan Kam Hung,110,Bishop Of Cashel,Brightside,Last Tycoon
7740,SPEED LORD,CC059,Retired,GB,,Grey , Gelding,PP,"331,500",The Hon James P C Tien & Mrs Mary Tien,84,Royal Applause,Mainly Dry,The Brianstan
7741,SALENTINO,CC058,Retired,IRE,,Bay , Horse,PP,"450,100",Adam Bin Hassan,63,Danehill,Eyes Of Belief,Sadler's Wells
7742,ENTERTAINING,CC057,Retired,IRE,,Bay , Gelding,PP,"1,416,000","Mr & Mrs Benedict Wong Chung Mat, Ada Wong Yin Man & Vincent Wong Yin Shun",57,Danehill,Direct Lady,Fools Holme
7743,KING OF SPADES,CC056,Retired,SAF,,Bay , Gelding,PPG,"3,607,800",Eugene Chow Yiu Chung,45,Goldkeeper,Megeve,Northfields
7744,ENCHANTED EVENING,CC055,Retired,SAF,,Bay , Gelding,PPG,0,Chow Hong,36,Badger Land,Splendid Sunset,Esplendor
7745,WINNING EMPEROR,CC053,Retired,AUS,,Grey , Gelding,PPG,"312,600",Lau Chun,25,Unbridled's Song,Fleur de Jazz,Fairy King
7746,TUSITALA,CC052,Retired,AUS,,Brown , Gelding,PPG,"530,100",Mr & Mrs Shi Lop Tak,35,Unbridled's Song,Don't Stop Talking,Ahonoora
7747,TANAHMERAH,CC051,Retired,AUS,,Bay , Gelding,PPG,"2,230,700",Colin & Dallas Jesse,70,Supremo,Zetta Regent,New Regent
7748,STRATEGUS,CC050,Retired,AUS,,Chestnut , Gelding,PPG,"1,371,650",Mr & Mrs Patrick Fung Pak Tung,66,Strategic,Rain Belle,Marauding
7749,SUPREME MOLLY,CC049,Retired,AUS,,Chestnut , Gelding,PPG,"1,053,350",Gaga Racing Syndicate,53,Snippets,Jade Court,Bletchingly
7750,MANIFEST,CC048,Retired,AUS,,Chestnut , Gelding,PPG,"1,906,500",J A Filmer-Wilson,65,Snippets,Couldn't Watch,Rancher
7751,CENDAMY,CC047,Retired,AUS,,Bay , Gelding,PPG,"1,769,350",Michael Chan Yui Lung & Chung Tai Keung,73,Royal Academy,Centrestream,Centaine
7752,OSCAR STAR,CC046,Retired,NZ,,Brown , Gelding,PPG,"2,690,950",Abacus Syndicate,56,O'Reilly,Curragh Lass,Danzatore
